,word1,index,probability,cumsum
467,Hrozícím,1,3.9912193175014965e-05,0.1545400119736581
468,Hru,1,3.9912193175014965e-05,0.1545799241668331
469,Hrubým,1,3.9912193175014965e-05,0.15461983636000812
470,Hustá,1,3.9912193175014965e-05,0.15465974855318312
471,Hádka,5,0.00019956096587507485,0.15485930951905819
472,Hádkou,1,3.9912193175014965e-05,0.1548992217122332
473,Hádku,1,3.9912193175014965e-05,0.1549391339054082
474,Hádky,1,3.9912193175014965e-05,0.1549790460985832
475,Hájením,1,3.9912193175014965e-05,0.1550189582917582
476,Házet,1,3.9912193175014965e-05,0.15505887048493322
477,Háček,1,3.9912193175014965e-05,0.15509878267810823
478,I,49,0.0019556974655757335,0.15705448014368395
479,Ideální,12,0.0004789463181001796,0.15753342646178414
480,Ideálním,1,3.9912193175014965e-05,0.15757333865495915
481,Ideálně,1,3.9912193175014965e-05,0.15761325084813416
482,Idylka,1,3.9912193175014965e-05,0.15765316304130916
483,Idylku,1,3.9912193175014965e-05,0.15769307523448417
484,Ignorovat,2,7.982438635002993e-05,0.1577728996208342
485,Ignorujte,4,0.00015964877270005986,0.15793254839353427
486,Improvizační,1,3.9912193175014965e-05,0.15797246058670927
487,Improvizovat,1,3.9912193175014965e-05,0.15801237277988428
488,Informace,1,3.9912193175014965e-05,0.1580522849730593
489,Informační,1,3.9912193175014965e-05,0.1580921971662343
490,Informovat,1,3.9912193175014965e-05,0.1581321093594093
491,Iniciativa,2,7.982438635002993e-05,0.15821193374575934
492,Iniciativu,2,7.982438635002993e-05,0.15829175813210938
493,Inspirace,2,7.982438635002993e-05,0.15837158251845943
494,Inspiraci,5,0.00019956096587507485,0.1585711434843345
495,Inspirovat,5,0.00019956096587507485,0.15877070445020955
496,Inspirováni,8,0.0003192975454001197,0.15909000199560966
497,Inspiruje,1,3.9912193175014965e-05,0.15912991418878467
498,Instinktivně,1,3.9912193175014965e-05,0.15916982638195967
499,Intelektuální,1,3.9912193175014965e-05,0.15920973857513468
500,Intenzita,1,3.9912193175014965e-05,0.1592496507683097
501,Intenzivní,1,3.9912193175014965e-05,0.1592895629614847
502,Intimní,1,3.9912193175014965e-05,0.1593294751546597
503,Intuice,6,0.0002394731590500898,0.1595689483137098
504,Intuici,1,3.9912193175014965e-05,0.1596088605068848
505,Intuitivně,19,0.0007583316703252843,0.1603671921772101
506,Investice,4,0.00015964877270005986,0.16052684094991015
507,Investovat,2,7.982438635002993e-05,0.1606066653362602
508,Investujte,1,3.9912193175014965e-05,0.1606465775294352
509,Ironie,1,3.9912193175014965e-05,0.1606864897226102
510,Jablkem,1,3.9912193175014965e-05,0.16072640191578522
511,Jak,23,0.0009179804430253443,0.16164438235881057
512,Jakkoli,2,7.982438635002993e-05,0.1617242067451606
513,Jakmile,46,0.0018359608860506885,0.16356016763121128
514,Jako,59,0.002354819397325883,0.16591498702853716
515,Jakoby,6,0.0002394731590500898,0.16615446018758726
516,Jakákoli,6,0.0002394731590500898,0.16639393334663735
517,Jaké,1,3.9912193175014965e-05,0.16643384553981236
518,Jakékoli,9,0.0003592097385751347,0.1667930552783875
519,Jaký,1,3.9912193175014965e-05,0.1668329674715625
520,Jakýkoli,4,0.00015964877270005986,0.16699261624426257
521,Jasno,1,3.9912193175014965e-05,0.16703252843743757
522,Jasnou,1,3.9912193175014965e-05,0.16707244063061258
523,Jasné,1,3.9912193175014965e-05,0.16711235282378759
524,Jasný,1,3.9912193175014965e-05,0.1671522650169626
525,Jasně,1,3.9912193175014965e-05,0.1671921772101376
526,Jde,36,0.0014368389543005387,0.16862901616443815
527,Jdete,4,0.00015964877270005986,0.1687886649371382
528,Jděte,9,0.0003592097385751347,0.16914787467571335
529,Je,246,0.009818399521053681,0.17896627419676703
530,Jeden,21,0.0008381560566753143,0.17980443025344234
531,Jedete,1,3.9912193175014965e-05,0.17984434244661734
532,Jedinou,7,0.00027938535222510476,0.18012372779884245
533,Jediné,4,0.00015964877270005986,0.1802833765715425
534,Jediným,4,0.00015964877270005986,0.18044302534424256
535,Jedna,8,0.0003192975454001197,0.18076232288964267
536,Jednal,1,3.9912193175014965e-05,0.18080223508281767
537,Jednejte,18,0.0007184194771502694,0.18152065455996794
538,Jedni,2,7.982438635002993e-05,0.18160047894631798
539,Jedno,6,0.0002394731590500898,0.18183995210536807
540,Jednoduše,1,3.9912193175014965e-05,0.18187986429854308
541,Jednodušší,1,3.9912193175014965e-05,0.1819197764917181
542,Jednou,6,0.0002394731590500898,0.18215924965076818
543,Jednu,2,7.982438635002993e-05,0.18223907403711823
544,Jedná,2,7.982438635002993e-05,0.18231889842346827
545,Jednání,7,0.00027938535222510476,0.18259828377569337
546,Jedním,4,0.00015964877270005986,0.18275793254839343
547,Jedovatou,1,3.9912193175014965e-05,0.18279784474156843
548,Jedovatí,1,3.9912193175014965e-05,0.18283775693474344
549,Jeho,21,0.0008381560566753143,0.18367591299141875
550,Jejich,33,0.001317102374775494,0.18499301536619425
551,Její,19,0.0007583316703252843,0.18575134703651955
552,Jemnými,1,3.9912193175014965e-05,0.18579125922969456
553,Jen,87,0.003472360806226302,0.18926362003592087
554,Jenom,76,0.0030333266813011373,0.192296946717222
555,Jestli,7,0.00027938535222510476,0.1925763320694471
556,Jestliže,8,0.0003192975454001197,0.1928956296148472
557,Jezděte,1,3.9912193175014965e-05,0.19293554180802222
558,Jezte,3,0.0001197365795250449,0.19305527838754727
559,Jeďte,1,3.9912193175014965e-05,0.19309519058072228
560,Ješitnost,1,3.9912193175014965e-05,0.19313510277389728
561,Ještě,44,0.0017561364997006586,0.19489123927359794
562,Ještěže,2,7.982438635002993e-05,0.19497106365994799
563,Ježíšek,1,3.9912193175014965e-05,0.195010975853123
564,Jim,1,3.9912193175014965e-05,0.195050888046298
565,Jinak,46,0.0018359608860506885,0.19688684893234867
566,Jindy,4,0.00015964877270005986,0.19704649770504873
567,Jinou,1,3.9912193175014965e-05,0.19708640989822374
568,Jiní,2,7.982438635002993e-05,0.19716623428457378
569,Jiný,2,7.982438635002993e-05,0.19724605867092382
570,Jiskérku,1,3.9912193175014965e-05,0.19728597086409883
571,Jistou,34,0.0013570145679505088,0.19864298543204933
572,Jistá,71,0.002833765715426063,0.2014767511474754
573,Jisté,48,0.0019157852724007184,0.20339253641987612
574,Jistého,3,0.0001197365795250449,0.20351227299940117
575,Jistí,4,0.00015964877270005986,0.20367192177210122
576,Jistý,15,0.0005986828976252245,0.20427060466972644
577,Jistým,2,7.982438635002993e-05,0.20435042905607648
578,Jistě,11,0.00043903412492516465,0.20478946318100164
579,Jistější,3,0.0001197365795250449,0.20490919976052668
580,Již,28,0.001117541408900419,0.2060267411694271
581,Jsou,48,0.0019157852724007184,0.2079425264418278
582,Jste,114,0.004549990021951706,0.2124925164637795
583,Jupiter,73,0.0029135901017760925,0.2154061065655556
584,Jít,1,3.9912193175014965e-05,0.2154460187587306
585,K,150,0.005986828976252245,0.22143284773498284
586,Kalorie,1,3.9912193175014965e-05,0.22147275992815785
587,Kamarád,4,0.00015964877270005986,0.2216324087008579
588,Kamarádit,1,3.9912193175014965e-05,0.2216723208940329
589,Kamarádský,1,3.9912193175014965e-05,0.22171223308720792
590,Kamarády,1,3.9912193175014965e-05,0.22175214528038292
591,Kamkoli,1,3.9912193175014965e-05,0.22179205747355793
592,Kariéra,2,7.982438635002993e-05,0.22187188185990797
593,Karta,1,3.9912193175014965e-05,0.22191179405308298
594,Katastrofou,1,3.9912193175014965e-05,0.22195170624625798
595,Kazem,2,7.982438635002993e-05,0.22203153063260803
596,Kazit,1,3.9912193175014965e-05,0.22207144282578303
597,Každou,2,7.982438635002993e-05,0.22215126721213307
598,Každá,5,0.00019956096587507485,0.22235082817800814
599,Každé,4,0.00015964877270005986,0.2225104769507082
600,Každému,2,7.982438635002993e-05,0.22259030133705823
601,Každý,15,0.0005986828976252245,0.22318898423468345
602,Kde,2,7.982438635002993e-05,0.2232688086210335
603,Kdekoli,4,0.00015964877270005986,0.22342845739373354
604,Kdekým,1,3.9912193175014965e-05,0.22346836958690855
605,Kdo,11,0.00043903412492516465,0.2239074037118337
606,Kdokoli,1,3.9912193175014965e-05,0.22394731590500871
607,Kdyby,50,0.001995609658750748,0.22594292556375947
608,Kdybyste,31,0.001237277988425464,0.22718020355218493
609,Když,49,0.0019556974655757335,0.22913590101776066
610,Ke,6,0.0002394731590500898,0.22937537417681075
611,Kila,1,3.9912193175014965e-05,0.22941528636998576
612,Klesne,2,7.982438635002993e-05,0.2294951107563358
613,Klid,6,0.0002394731590500898,0.2297345839153859
614,Klidný,4,0.00015964877270005986,0.22989423268808595
615,Klidně,26,0.0010377170225503891,0.23093194971063635
616,Kličkování,2,7.982438635002993e-05,0.2310117740969864
617,Kloudná,1,3.9912193175014965e-05,0.2310516862901614
618,Kloudné,1,3.9912193175014965e-05,0.2310915984833364
619,Klást,1,3.9912193175014965e-05,0.23113151067651141
620,Klídek,2,7.982438635002993e-05,0.23121133506286146
621,Koho,1,3.9912193175014965e-05,0.23125124725603646
622,Koledovali,2,7.982438635002993e-05,0.2313310716423865
623,Kolega,7,0.00027938535222510476,0.2316104569946116
624,Kolegovi,1,3.9912193175014965e-05,0.23165036918778661
625,Kolegové,18,0.0007184194771502694,0.23236878866493688
626,Kolegy,3,0.0001197365795250449,0.23248852524446192
627,Kolegyně,1,3.9912193175014965e-05,0.23252843743763693
628,Kolegům,1,3.9912193175014965e-05,0.23256834963081194
629,Kolem,8,0.0003192975454001197,0.23288764717621205
630,Kolik,1,3.9912193175014965e-05,0.23292755936938705
631,Kombinace,1,3.9912193175014965e-05,0.23296747156256206
632,Kompletní,1,3.9912193175014965e-05,0.23300738375573707
633,Komplikace,2,7.982438635002993e-05,0.2330872081420871
634,Komplikovanější,1,3.9912193175014965e-05,0.23312712033526212
635,Komu,1,3.9912193175014965e-05,0.23316703252843712
636,Koncentraci,2,7.982438635002993e-05,0.23324685691478717
637,Konec,4,0.00015964877270005986,0.23340650568748722
638,Konejšivý,1,3.9912193175014965e-05,0.23344641788066223
639,Konečnou,1,3.9912193175014965e-05,0.23348633007383723
640,Konečný,1,3.9912193175014965e-05,0.23352624226701224
641,Konečně,23,0.0009179804430253443,0.2344442227100376
642,Konflikt,7,0.00027938535222510476,0.2347236080622627
643,Konfliktu,2,7.982438635002993e-05,0.23480343244861274
644,Konflikty,1,3.9912193175014965e-05,0.23484334464178774
645,Konfliktů,1,3.9912193175014965e-05,0.23488325683496275
646,Konfliktům,3,0.0001197365795250449,0.2350029934144878
647,Konkrétní,5,0.00019956096587507485,0.23520255438036286
648,Konkrétně,4,0.00015964877270005986,0.23536220315306292
649,Konkurence,14,0.0005587707044502095,0.23592097385751312
650,Konkurenci,3,0.0001197365795250449,0.23604071043703817
651,Konkurenty,2,7.982438635002993e-05,0.2361205348233882
652,Konkurentů,1,3.9912193175014965e-05,0.23616044701656322
653,Konstelace,124,0.004949111953701856,0.24110955897026506
654,Kontakt,1,3.9912193175014965e-05,0.24114947116344007
655,Kontrast,1,3.9912193175014965e-05,0.24118938335661508
656,Kontrolujte,7,0.00027938535222510476,0.24146876870884018
657,Konzultujte,1,3.9912193175014965e-05,0.2415086809020152
658,Kosmická,2,7.982438635002993e-05,0.24158850528836523
659,Kosmické,1,3.9912193175014965e-05,0.24162841748154024
660,Koupí,1,3.9912193175014965e-05,0.24166832967471524
661,Koupíte,4,0.00015964877270005986,0.2418279784474153
662,Kořeny,1,3.9912193175014965e-05,0.2418678906405903
663,Krach,1,3.9912193175014965e-05,0.2419078028337653
664,Kratší,3,0.0001197365795250449,0.24202753941329036
665,Kriticky,1,3.9912193175014965e-05,0.24206745160646537
666,Kritická,1,3.9912193175014965e-05,0.24210736379964037
667,Kritické,5,0.00019956096587507485,0.24230692476551544
668,Kritický,2,7.982438635002993e-05,0.24238674915186548
669,Kritickým,1,3.9912193175014965e-05,0.24242666134504048
670,Kritika,1,3.9912193175014965e-05,0.2424665735382155
671,Kritiku,1,3.9912193175014965e-05,0.2425064857313905
672,Krok,2,7.982438635002993e-05,0.24258631011774054
673,Kroky,1,3.9912193175014965e-05,0.24262622231091555
674,Kromě,1,3.9912193175014965e-05,0.24266613450409055
675,Krotit,1,3.9912193175014965e-05,0.24270604669726556
676,Krouží,2,7.982438635002993e-05,0.2427858710836156
677,Kroťte,20,0.0007982438635002994,0.2435841149471159
678,Krušno,1,3.9912193175014965e-05,0.2436240271402909
679,Krušné,1,3.9912193175014965e-05,0.24366393933346592
680,Krátce,1,3.9912193175014965e-05,0.24370385152664092
681,Krátkodobé,2,7.982438635002993e-05,0.24378367591299097
682,Krátkozraké,1,3.9912193175014965e-05,0.24382358810616597
683,Krátký,3,0.0001197365795250449,0.24394332468569102
684,Krátkým,1,3.9912193175014965e-05,0.24398323687886603
685,Kujte,2,7.982438635002993e-05,0.24406306126521607
686,Kupodivu,4,0.00015964877270005986,0.24422271003791612
687,Kupte,1,3.9912193175014965e-05,0.24426262223109113
688,Kupředu,5,0.00019956096587507485,0.2444621831969662
689,Kvapem,2,7.982438635002993e-05,0.24454200758331623
690,Kvůli,21,0.0008381560566753143,0.24538016363999154
691,Kyselých,1,3.9912193175014965e-05,0.24542007583316655
692,Kámen,1,3.9912193175014965e-05,0.24545998802634156
693,Kázání,1,3.9912193175014965e-05,0.24549990021951656
694,Kývněte,1,3.9912193175014965e-05,0.24553981241269157
695,Křečí,1,3.9912193175014965e-05,0.24557972460586658
696,Křikem,1,3.9912193175014965e-05,0.24561963679904159
697,Křivka,2,7.982438635002993e-05,0.24569946118539163
698,Laskavým,1,3.9912193175014965e-05,0.24573937337856663
699,Laskavější,1,3.9912193175014965e-05,0.24577928557174164
700,Laškování,1,3.9912193175014965e-05,0.24581919776491665
701,Leckdo,2,7.982438635002993e-05,0.2458990221512667
702,Leda,1,3.9912193175014965e-05,0.2459389343444417
703,Ledacos,16,0.0006385950908002394,0.24657752943524194
704,Lehce,8,0.0003192975454001197,0.24689682698064205
705,Lehkomyslnost,1,3.9912193175014965e-05,0.24693673917381706
706,Lehkomyslně,2,7.982438635002993e-05,0.2470165635601671
707,Lehkovážným,1,3.9912193175014965e-05,0.2470564757533421
708,Lehký,1,3.9912193175014965e-05,0.24709638794651712
709,Lepší,8,0.0003192975454001197,0.24741568549191723
710,Lepšího,1,3.9912193175014965e-05,0.24745559768509223
711,Letos,1,3.9912193175014965e-05,0.24749550987826724
712,Levně,1,3.9912193175014965e-05,0.24753542207144225
713,Lhostejno,12,0.0004789463181001796,0.24801436838954244
714,Lhostejnost,1,3.9912193175014965e-05,0.24805428058271745
715,Lichocení,1,3.9912193175014965e-05,0.24809419277589245
716,Lichotit,2,7.982438635002993e-05,0.2481740171622425
717,Lichotkami,1,3.9912193175014965e-05,0.2482139293554175
718,Lichotky,2,7.982438635002993e-05,0.24829375374176754
719,Lidem,2,7.982438635002993e-05,0.24837357812811758
720,Lidi,2,7.982438635002993e-05,0.24845340251446763
721,Lidská,1,3.9912193175014965e-05,0.24849331470764263
722,Lidských,2,7.982438635002993e-05,0.24857313909399267
723,Lidé,15,0.0005986828976252245,0.2491718219916179
724,Lidí,2,7.982438635002993e-05,0.24925164637796793
725,Logika,1,3.9912193175014965e-05,0.24929155857114293
726,Luna,119,0.004749550987826781,0.2540411095589697
727,Luny,1,3.9912193175014965e-05,0.2540810217521447
728,Lákadla,1,3.9912193175014965e-05,0.2541209339453197
729,Lákat,2,7.982438635002993e-05,0.2542007583316697
730,Lákavá,1,3.9912193175014965e-05,0.2542406705248447
731,Lákavé,2,7.982438635002993e-05,0.25432049491119474
732,Láska,2,7.982438635002993e-05,0.25440031929754475
733,Lékem,1,3.9912193175014965e-05,0.25444023149071976
734,Lépe,3,0.0001197365795250449,0.2545599680702448
735,Léta,1,3.9912193175014965e-05,0.2545998802634198
736,Léto,1,3.9912193175014965e-05,0.2546397924565948
737,Líbit,2,7.982438635002993e-05,0.2547196168429448
738,Majetek,2,7.982438635002993e-05,0.2547994412292948
739,Majitel,1,3.9912193175014965e-05,0.2548393534224698
740,Mají,15,0.0005986828976252245,0.25543803632009504
741,Malou,1,3.9912193175014965e-05,0.25547794851327005
742,Malá,1,3.9912193175014965e-05,0.25551786070644505
743,Malé,6,0.0002394731590500898,0.25575733386549515
744,Malému,1,3.9912193175014965e-05,0.25579724605867016
745,Malér,1,3.9912193175014965e-05,0.25583715825184516
746,Malým,2,7.982438635002993e-05,0.2559169826381952
747,Mantinely,1,3.9912193175014965e-05,0.2559568948313702
748,Marná,5,0.00019956096587507485,0.2561564557972453
749,Marně,24,0.0009578926362003592,0.25711434843344566
750,Mars,61,0.002434643783675913,0.2595489922171216
751,Materiál,1,3.9912193175014965e-05,0.2595889044102966
752,Matný,1,3.9912193175014965e-05,0.2596288166034716
753,Maximálně,1,3.9912193175014965e-05,0.2596687287966466
754,Mazaným,1,3.9912193175014965e-05,0.2597086409898216
755,Mazaně,1,3.9912193175014965e-05,0.2597485531829966
756,Mazlit,1,3.9912193175014965e-05,0.2597884653761716
757,Melancholie,1,3.9912193175014965e-05,0.2598283775693466
758,Menší,12,0.0004789463181001796,0.2603073238874468
759,Merkur,103,0.004110955897026542,0.26441827978447335
760,Merkuru,1,3.9912193175014965e-05,0.26445819197764836
761,Mezi,7,0.00027938535222510476,0.26473757732987346
762,Mezitím,2,7.982438635002993e-05,0.2648174017162235
763,Mile,3,0.0001197365795250449,0.2649371382957485
764,Milostnou,2,7.982438635002993e-05,0.2650169626820985
765,Milostné,3,0.0001197365795250449,0.26513669926162353
766,Milostný,1,3.9912193175014965e-05,0.26517661145479854
767,Milou,2,7.982438635002993e-05,0.26525643584114855
768,Milá,3,0.0001197365795250449,0.2653761724206736
769,Milé,7,0.00027938535222510476,0.2656555577728987
770,Milí,1,3.9912193175014965e-05,0.2656954699660737
771,Milým,2,7.982438635002993e-05,0.2657752943524237
772,Mimo,1,3.9912193175014965e-05,0.2658152065455987
773,Mimochodem,1,3.9912193175014965e-05,0.2658551187387737
774,Mimořádnou,1,3.9912193175014965e-05,0.2658950309319487
775,Mimořádně,6,0.0002394731590500898,0.2661345040909988
776,Minimální,1,3.9912193175014965e-05,0.2661744162841738
777,Minulé,1,3.9912193175014965e-05,0.2662143284773488
778,Mladší,15,0.0005986828976252245,0.26681301137497404
779,Mladším,1,3.9912193175014965e-05,0.26685292356814905
780,Mluvit,1,3.9912193175014965e-05,0.26689283576132405
781,Mluvky,1,3.9912193175014965e-05,0.26693274795449906
782,Mluvte,1,3.9912193175014965e-05,0.26697266014767407
783,Mlčky,1,3.9912193175014965e-05,0.2670125723408491
784,Mlčte,3,0.0001197365795250449,0.2671323089203741
785,Mlžením,1,3.9912193175014965e-05,0.2671722211135491
786,Mnoha,1,3.9912193175014965e-05,0.2672121333067241
787,Mnohem,22,0.0008780682498503293,0.2680902015565744
788,Mnoho,1,3.9912193175014965e-05,0.26813011374974943
789,Mnohé,22,0.0008780682498503293,0.26900818199959975
